instance,n,v,objective,bf_optimum,lp_lb,lp_ratio,milp_value,milp_status,milp_time_ms,sound,milp_matches_bf
problems/2_4/4_1767711946895.json,4,2,PRICE,2262.570174,2068.330899,0.914151,2262.570174,OPTIMAL,17,true,true
problems/2_4/5_1767711946895.json,4,2,DISTANCE,2119.575068,1081.866172,0.510417,2119.575068,OPTIMAL,789,true,true
problems/2_4/5_1767711946895.json,4,2,PRICE,4081.926109,1953.257848,0.478514,4081.926109,OPTIMAL,1021,true,true
problems/2_4/6_1767711946895.json,4,2,DISTANCE,2209.397895,1364.402371,0.617545,2209.397895,OPTIMAL,251,true,true
problems/2_4/6_1767711946895.json,4,2,PRICE,2600.434991,1714.578692,0.659343,2600.434991,OPTIMAL,114,true,true
problems/2_4/7_1767711946895.json,4,2,DISTANCE,1658.441400,887.044085,0.534866,1658.441400,OPTIMAL,67,true,true
problems/2_4/7_1767711946895.json,4,2,PRICE,2903.272464,1481.782137,0.510383,2903.272464,OPTIMAL,114,true,true
problems/2_4/8_1767711946895.json,4,2,DISTANCE,1096.638586,1034.637133,0.943462,1096.638586,OPTIMAL,94,true,true
problems/2_4/8_1767711946895.json,4,2,PRICE,1343.637243,1245.147745,0.926699,1343.637243,OPTIMAL,63,true,true
problems/2_4/9_1767711946895.json,4,2,DISTANCE,3057.978799,2218.711812,0.725548,3057.978799,OPTIMAL,398,true,true
problems/2_4/9_1767711946895.json,4,2,PRICE,7291.641379,5340.811269,0.732457,7291.641379,OPTIMAL,151,true,true
problems/2_5/0_1767711946895.json,5,2,DISTANCE,1701.463882,1498.739916,0.880853,1701.463882,OPTIMAL,31,true,true
problems/2_5/0_1767711946895.json,5,2,PRICE,2718.259890,2216.509697,0.815415,2718.259890,OPTIMAL,84,true,true
problems/2_5/1_1767711946895.json,5,2,DISTANCE,2323.065972,1866.988788,0.803674,2323.065972,OPTIMAL,675,true,true
problems/2_5/1_1767711946895.json,5,2,PRICE,5321.916614,4395.612828,0.825945,5321.916614,OPTIMAL,125,true,true
problems/2_5/2_1767711946895.json,5,2,DISTANCE,1804.397822,1113.705418,0.617217,1804.397822,OPTIMAL,1013,true,true
problems/2_5/2_1767711946895.json,5,2,PRICE,2024.142219,1168.529520,0.577296,2024.142219,OPTIMAL,935,true,true
problems/2_5/3_1767711946895.json,5,2,DISTANCE,2739.003659,1709.031028,0.623961,2739.003659,OPTIMAL,249,true,true
problems/2_5/3_1767711946895.json,5,2,PRICE,6729.622499,4190.663323,0.622719,6729.622499,OPTIMAL,49,true,true
problems/2_5/4_1767711946895.json,5,2,DISTANCE,1520.056880,849.589920,0.558920,1520.056880,OPTIMAL,1778,true,true
problems/2_5/4_1767711946895.json,5,2,PRICE,2440.635368,1403.773599,0.575167,2440.635368,OPTIMAL,1807,true,true
problems/2_5/5_1767711946895.json,5,2,DISTANCE,1166.436841,695.157418,0.595967,1166.436841,OPTIMAL,377,true,true
problems/2_5/5_1767711946895.json,5,2,PRICE,2688.982754,1576.165243,0.586157,2688.982754,OPTIMAL,219,true,true
problems/2_5/6_1767711946895.json,5,2,DISTANCE,1576.258481,915.587065,0.580861,1576.258481,OPTIMAL,57,true,true
problems/2_5/6_1767711946895.json,5,2,PRICE,1839.106360,1156.851378,0.629029,1839.106360,OPTIMAL,42,true,true
problems/2_5/7_1767711946895.json,5,2,DISTANCE,3386.232246,2416.761647,0.713702,3386.232246,OPTIMAL,480,true,true
problems/2_5/7_1767711946895.json,5,2,PRICE,8639.548800,6185.586682,0.715962,8639.548800,OPTIMAL,461,true,true
problems/2_5/8_1767711946895.json,5,2,DISTANCE,1802.349528,1149.071983,0.637541,1802.349528,OPTIMAL,121,true,true
problems/2_5/8_1767711946895.json,5,2,PRICE,2144.872482,1462.836202,0.682015,2144.872482,OPTIMAL,22,true,true
problems/2_5/9_1767711946895.json,5,2,DISTANCE,1769.020116,1649.955994,0.932695,1769.020116,OPTIMAL,103,true,true
problems/2_5/9_1767711946895.json,5,2,PRICE,3018.683475,2837.478360,0.939972,3018.683475,OPTIMAL,34,true,true
problems/2_6/0_1767711946895.json,6,2,DISTANCE,1304.959578,1017.833107,0.779973,1304.959578,OPTIMAL,3887,true,true
problems/2_6/0_1767711946895.json,6,2,PRICE,2268.344729,1817.291435,0.801153,2268.344729,OPTIMAL,3242,true,true
problems/2_6/1_1767711946895.json,6,2,DISTANCE,2130.970087,1339.401144,0.628541,2130.970087,OPTIMAL,9381,true,true
problems/2_6/1_1767711946895.json,6,2,PRICE,5251.749337,3366.718579,0.641066,5251.749337,OPTIMAL,4100,true,true
problems/2_6/2_1767711946895.json,6,2,DISTANCE,3376.705272,2297.726297,0.680464,3376.705272,OPTIMAL,4702,true,true
problems/2_6/2_1767711946895.json,6,2,PRICE,7392.169586,5114.368095,0.691863,7392.169586,OPTIMAL,4284,true,true
problems/2_6/3_1767711946895.json,6,2,DISTANCE,3914.100664,2690.934935,0.687498,3914.100664,OPTIMAL,6638,true,true
problems/2_6/3_1767711946895.json,6,2,PRICE,8282.385129,5866.864391,0.708354,8282.385129,OPTIMAL,5490,true,true
problems/2_6/4_1767711946895.json,6,2,DISTANCE,1909.313297,1157.012775,0.605984,1909.313297,OPTIMAL,958,true,true
problems/2_6/4_1767711946895.json,6,2,PRICE,1995.871844,1213.326242,0.607918,1995.871844,OPTIMAL,397,true,true
problems/2_6/5_1767711946895.json,6,2,DISTANCE,2169.926376,1447.180520,0.666926,2169.926376,OPTIMAL,3727,true,true
problems/2_6/5_1767711946895.json,6,2,PRICE,2378.671782,1786.327976,0.750977,2378.671782,OPTIMAL,1766,true,true
problems/2_6/6_1767711946895.json,6,2,DISTANCE,2422.385157,1814.225601,0.748942,2422.385157,OPTIMAL,1736,true,true
problems/2_6/6_1767711946895.json,6,2,PRICE,3191.118552,2601.622538,0.815270,3191.118552,OPTIMAL,523,true,true
problems/2_6/7_1767711946895.json,6,2,DISTANCE,2473.062352,1503.658900,0.608015,2473.062352,OPTIMAL,281,true,true
problems/2_6/7_1767711946895.json,6,2,PRICE,3318.841363,2092.561490,0.630510,3318.841363,OPTIMAL,67,true,true
problems/2_6/8_1767711946895.json,6,2,DISTANCE,2945.367450,2047.012370,0.694994,2945.367450,OPTIMAL,5032,true,true
problems/2_6/8_1767711946895.json,6,2,PRICE,3684.489906,2573.592298,0.698494,3684.489906,OPTIMAL,3813,true,true
problems/2_6/9_1767711946895.json,6,2,DISTANCE,4143.617040,3087.042896,0.745012,4143.617040,OPTIMAL,805,true,true
problems/2_6/9_1767711946895.json,6,2,PRICE,5870.050395,4857.394178,0.827488,5870.050395,OPTIMAL,93,true,true
problems/2_7/0_1767711946895.json,7,2,DISTANCE,3598.174857,1921.834713,0.534114,3598.174857,OPTIMAL,15187,true,true
problems/2_7/0_1767711946895.json,7,2,PRICE,8632.600498,4738.601897,0.548919,8632.600498,OPTIMAL,6866,true,true
problems/2_7/1_1767711946895.json,7,2,DISTANCE,1668.977050,1129.127642,0.676539,1668.977050,OPTIMAL,2919,true,true
problems/2_7/1_1767711946895.json,7,2,PRICE,2016.136750,1227.738689,0.608956,2016.136750,OPTIMAL,3509,true,true
problems/2_7/2_1767711946895.json,7,2,DISTANCE,2820.252672,1017.833276,0.360901,2820.252672,OPTIMAL,13301,true,true
problems/2_7/2_1767711946895.json,7,2,PRICE,4589.184073,1750.180056,0.381371,4589.184073,OPTIMAL,3400,true,true
problems/2_7/3_1767711946895.json,7,2,DISTANCE,2192.788261,1225.528305,0.558890,2192.788261,OPTIMAL,1617,true,true
problems/2_7/3_1767711946895.json,7,2,PRICE,4408.457536,2257.754534,0.512142,4408.457536,OPTIMAL,1412,true,true
problems/2_7/4_1767711946895.json,7,2,DISTANCE,2256.195437,1401.595822,0.621221,2256.195437,OPTIMAL,16841,true,true
problems/2_7/4_1767711946895.json,7,2,PRICE,2549.360793,1669.215352,0.654758,2549.360793,OPTIMAL,14227,true,true
problems/2_7/5_1767711946895.json,7,2,DISTANCE,1914.795945,1330.100646,0.694644,1914.795945,OPTIMAL,3788,true,true
problems/2_7/5_1767711946895.json,7,2,PRICE,4374.271349,2913.800813,0.666123,4374.271349,OPTIMAL,4720,true,true
problems/2_7/6_1767711946895.json,7,2,DISTANCE,2231.353106,1868.745155,0.837494,2231.353106,OPTIMAL,2259,true,true
problems/2_7/6_1767711946895.json,7,2,PRICE,3635.492224,3212.044113,0.883524,3635.492224,OPTIMAL,589,true,true
problems/2_7/7_1767711946895.json,7,2,DISTANCE,3444.794020,2398.383693,0.696234,3444.794020,OPTIMAL,1202,true,true
problems/2_7/7_1767711946895.json,7,2,PRICE,3815.217478,2714.723999,0.711552,3815.217478,OPTIMAL,645,true,true
problems/2_7/8_1767711946895.json,7,2,DISTANCE,2272.070569,1137.349601,0.500578,2272.070569,OPTIMAL,3029,true,true
problems/2_7/8_1767711946895.json,7,2,PRICE,5283.648207,2721.933837,0.515162,5283.648207,OPTIMAL,2158,true,true
problems/2_7/9_1767711946895.json,7,2,DISTANCE,4103.204178,2903.782322,0.707687,4103.204178,OPTIMAL,2153,true,true
problems/2_7/9_1767711946895.json,7,2,PRICE,4858.524549,3493.762616,0.719100,4858.524549,OPTIMAL,461,true,true
problems/3_1/0_1767711946895.json,1,3,DISTANCE,231.265222,75.116028,0.324805,231.265222,OPTIMAL,5,true,true
problems/3_1/0_1767711946895.json,1,3,PRICE,535.882370,141.919971,0.264834,535.882370,OPTIMAL,6,true,true
problems/3_1/1_1767711946895.json,1,3,DISTANCE,1434.823866,1434.823866,1.000000,1434.823866,OPTIMAL,6,true,true
problems/3_1/1_1767711946895.json,1,3,PRICE,1873.278605,1741.323867,0.929559,1873.278605,OPTIMAL,0,true,true
problems/3_1/2_1767711946895.json,1,3,DISTANCE,2210.284125,1564.564024,0.707857,2210.284125,OPTIMAL,0,true,true
problems/3_1/2_1767711946895.json,1,3,PRICE,2502.166077,2169.515577,0.867055,2502.166077,OPTIMAL,1,true,true
problems/3_1/3_1767711946895.json,1,3,DISTANCE,435.587770,124.042997,0.284772,435.587770,OPTIMAL,0,true,true
problems/3_1/3_1767711946895.json,1,3,PRICE,698.589178,238.588249,0.341529,698.589178,OPTIMAL,0,true,true
problems/3_1/4_1767711946895.json,1,3,DISTANCE,232.365278,139.463868,0.600192,232.365278,OPTIMAL,0,true,true
problems/3_1/4_1767711946895.json,1,3,PRICE,261.056526,197.581818,0.756855,261.056526,OPTIMAL,0,true,true
problems/3_1/5_1767711946895.json,1,3,DISTANCE,1114.895177,934.478634,0.838176,1114.895177,OPTIMAL,6,true,true
problems/3_1/5_1767711946895.json,1,3,PRICE,1602.440974,1389.159955,0.866902,1602.440974,OPTIMAL,6,true,true
problems/3_1/6_1767711946895.json,1,3,DISTANCE,286.724618,73.731725,0.257152,286.724618,OPTIMAL,6,true,true
problems/3_1/6_1767711946895.json,1,3,PRICE,449.962415,98.974187,0.219961,449.962415,OPTIMAL,0,true,true
problems/3_1/7_1767711946895.json,1,3,DISTANCE,343.732959,104.354315,0.303591,343.732959,OPTIMAL,0,true,true
problems/3_1/7_1767711946895.json,1,3,PRICE,456.004495,214.440663,0.470260,456.004495,OPTIMAL,0,true,true
problems/3_1/8_1767711946895.json,1,3,DISTANCE,360.319632,360.319632,1.000000,360.319632,OPTIMAL,0,true,true
problems/3_1/8_1767711946895.json,1,3,PRICE,865.476411,614.044227,0.709487,865.476411,OPTIMAL,6,true,true
problems/3_1/9_1767711946895.json,1,3,DISTANCE,268.859796,201.688431,0.750162,268.859796,OPTIMAL,0,true,true
problems/3_1/9_1767711946895.json,1,3,PRICE,405.487957,328.572417,0.810314,405.487957,OPTIMAL,0,true,true
problems/3_2/0_1767711946895.json,2,3,DISTANCE,2927.542622,1783.870688,0.609341,2927.542622,OPTIMAL,105,true,true
problems/3_2/0_1767711946895.json,2,3,PRICE,3032.840561,2120.155389,0.699066,3032.840561,OPTIMAL,8,true,true
problems/3_2/1_1767711946895.json,2,3,DISTANCE,1221.888855,729.918961,0.597369,1221.888855,OPTIMAL,7,true,true
problems/3_2/1_1767711946895.json,2,3,PRICE,2518.598376,1427.863347,0.566928,2518.598376,OPTIMAL,11,true,true
problems/3_2/2_1767711946895.json,2,3,DISTANCE,1382.421705,1125.975547,0.814495,1382.421705,OPTIMAL,13,true,true
problems/3_2/2_1767711946895.json,2,3,PRICE,3339.525672,2850.274973,0.853497,3339.525672,OPTIMAL,24,true,true
problems/3_2/3_1767711946895.json,2,3,DISTANCE,1134.674918,772.363700,0.680692,1134.674918,OPTIMAL,14,true,true
problems/3_2/3_1767711946895.json,2,3,PRICE,2816.299291,1949.991511,0.692395,2816.299291,OPTIMAL,7,true,true
problems/3_2/4_1767711946895.json,2,3,DISTANCE,576.058783,553.516433,0.960868,576.058783,OPTIMAL,14,true,true
problems/3_2/4_1767711946895.json,2,3,PRICE,1102.877753,964.213112,0.874270,1102.877753,OPTIMAL,5,true,true
problems/3_2/5_1767711946895.json,2,3,DISTANCE,1875.789484,1232.673521,0.657149,1875.789484,OPTIMAL,35,true,true
problems/3_2/5_1767711946895.json,2,3,PRICE,3359.373195,2255.746323,0.671478,3359.373195,OPTIMAL,16,true,true
problems/3_2/6_1767711946895.json,2,3,DISTANCE,676.310399,567.117560,0.838546,676.310399,OPTIMAL,12,true,true
problems/3_2/6_1767711946895.json,2,3,PRICE,948.886931,781.600844,0.823703,948.886931,OPTIMAL,15,true,true
problems/3_2/7_1767711946895.json,2,3,DISTANCE,467.043074,289.558033,0.619981,467.043074,OPTIMAL,16,true,true
problems/3_2/7_1767711946895.json,2,3,PRICE,789.925063,498.463572,0.631026,789.925063,OPTIMAL,10,true,true
problems/3_2/8_1767711946895.json,2,3,DISTANCE,1242.386072,1045.799422,0.841767,1242.386072,OPTIMAL,6,true,true
problems/3_2/8_1767711946895.json,2,3,PRICE,1640.166247,1418.841035,0.865059,1640.166247,OPTIMAL,7,true,true
problems/3_2/9_1767711946895.json,2,3,DISTANCE,1881.073378,1171.753629,0.622918,1881.073378,OPTIMAL,37,true,true
problems/3_2/9_1767711946895.json,2,3,PRICE,2453.334390,1961.295306,0.799441,2453.334390,OPTIMAL,25,true,true
problems/3_3/0_1767711946895.json,3,3,DISTANCE,1227.035387,428.487702,0.349206,1227.035387,OPTIMAL,9,true,true
problems/3_3/0_1767711946895.json,3,3,PRICE,1446.348073,548.958740,0.379548,1446.348073,OPTIMAL,13,true,true
problems/3_3/1_1767711946895.json,3,3,DISTANCE,809.134606,780.776140,0.964952,809.134606,OPTIMAL,8,true,true
problems/3_3/1_1767711946895.json,3,3,PRICE,1668.079926,1364.262161,0.817864,1668.079926,OPTIMAL,17,true,true
problems/3_3/2_1767711946895.json,3,3,DISTANCE,1249.190939,1012.328186,0.810387,1249.190939,OPTIMAL,71,true,true
problems/3_3/2_1767711946895.json,3,3,PRICE,2192.435789,1706.269061,0.778253,2192.435789,OPTIMAL,129,true,true
problems/3_3/3_1767711946895.json,3,3,DISTANCE,1773.562432,972.296601,0.548217,1773.562432,OPTIMAL,302,true,true
problems/3_3/3_1767711946895.json,3,3,PRICE,3280.294081,2111.097766,0.643570,3280.294081,OPTIMAL,230,true,true
problems/3_3/4_1767711946895.json,3,3,DISTANCE,1658.404367,1215.506810,0.732938,1658.404367,OPTIMAL,141,true,true
problems/3_3/4_1767711946895.json,3,3,PRICE,1855.468646,1270.448910,0.684705,1855.468646,OPTIMAL,74,true,true
problems/3_3/5_1767711946895.json,3,3,DISTANCE,618.355758,389.191350,0.629397,618.355758,OPTIMAL,205,true,true
problems/3_3/5_1767711946895.json,3,3,PRICE,846.639244,513.766697,0.606831,846.639244,OPTIMAL,206,true,true
problems/3_3/6_1767711946895.json,3,3,DISTANCE,2707.497727,2117.389654,0.782047,2707.497727,OPTIMAL,30,true,true
problems/3_3/6_1767711946895.json,3,3,PRICE,7180.943939,5030.893189,0.700589,7180.943939,OPTIMAL,32,true,true
problems/3_3/7_1767711946895.json,3,3,DISTANCE,1657.549996,1373.971973,0.828917,1657.549996,OPTIMAL,243,true,true
problems/3_3/7_1767711946895.json,3,3,PRICE,4183.664310,3647.407291,0.871821,4183.664310,OPTIMAL,185,true,true
problems/3_3/8_1767711946895.json,3,3,DISTANCE,1263.101004,558.203131,0.441931,1263.101004,OPTIMAL,16,true,true
problems/3_3/8_1767711946895.json,3,3,PRICE,1344.824505,646.853877,0.480995,1344.824505,OPTIMAL,14,true,true
problems/3_3/9_1767711946895.json,3,3,DISTANCE,1406.670481,1055.144124,0.750100,1406.670481,OPTIMAL,33,true,true
problems/3_3/9_1767711946895.json,3,3,PRICE,2334.561990,1665.800990,0.713539,2334.561990,OPTIMAL,47,true,true
problems/3_4/0_1767711946895.json,4,3,DISTANCE,2608.842683,1751.931323,0.671536,2608.842683,OPTIMAL,1452,true,true
problems/3_4/0_1767711946895.json,4,3,PRICE,2742.219524,2183.520654,0.796260,2742.219524,OPTIMAL,349,true,true
problems/3_4/1_1767711946895.json,4,3,DISTANCE,3690.885694,2934.880784,0.795170,3690.885694,OPTIMAL,582,true,true
problems/3_4/1_1767711946895.json,4,3,PRICE,7286.588344,5841.396062,0.801664,7286.588344,OPTIMAL,959,true,true
problems/3_4/2_1767711946895.json,4,3,DISTANCE,1442.366270,1400.888723,0.971243,1442.366270,OPTIMAL,35,true,true
problems/3_4/2_1767711946895.json,4,3,PRICE,3514.935317,2032.632478,0.578284,3514.935317,OPTIMAL,950,true,true
problems/3_4/3_1767711946895.json,4,3,DISTANCE,2739.724180,1773.416884,0.647298,2739.724180,OPTIMAL,664,true,true
problems/3_4/3_1767711946895.json,4,3,PRICE,4647.122337,3357.417053,0.722472,4647.122337,OPTIMAL,586,true,true
problems/3_4/4_1767711946895.json,4,3,DISTANCE,1753.582756,1691.327651,0.964498,1753.582756,OPTIMAL,29,true,true
problems/3_4/4_1767711946895.json,4,3,PRICE,2316.300369,1822.065335,0.786627,2316.300369,OPTIMAL,95,true,true
problems/3_4/5_1767711946895.json,4,3,DISTANCE,1302.747377,891.234646,0.684119,1302.747377,OPTIMAL,1236,true,true
problems/3_4/5_1767711946895.json,4,3,PRICE,3308.686124,2298.587624,0.694713,3308.686124,OPTIMAL,1082,true,true
problems/3_4/6_1767711946895.json,4,3,DISTANCE,833.471014,693.076464,0.831554,833.471014,OPTIMAL,134,true,true
problems/3_4/6_1767711946895.json,4,3,PRICE,2329.945579,1675.709983,0.719206,2329.945579,OPTIMAL,508,true,true
problems/3_4/7_1767711946895.json,4,3,DISTANCE,2239.803297,2068.695291,0.923606,2239.803297,OPTIMAL,35,true,true
problems/3_4/7_1767711946895.json,4,3,PRICE,4922.844986,3973.258443,0.807106,4922.844986,OPTIMAL,66,true,true
problems/3_4/8_1767711946895.json,4,3,DISTANCE,1396.348467,1120.069692,0.802142,1396.348467,OPTIMAL,476,true,true
problems/3_4/8_1767711946895.json,4,3,PRICE,2298.595664,1900.094283,0.826633,2298.595664,OPTIMAL,49,true,true
problems/3_4/9_1767711946895.json,4,3,DISTANCE,861.527039,463.124076,0.537562,861.527039,OPTIMAL,1166,true,true
problems/3_4/9_1767711946895.json,4,3,PRICE,1086.020918,593.070475,0.546095,1086.020918,OPTIMAL,528,true,true
problems/3_5/0_1767711946895.json,5,3,DISTANCE,2191.433651,1789.132249,0.816421,2191.433651,OPTIMAL,807,true,true
problems/3_5/0_1767711946895.json,5,3,PRICE,3390.816560,2636.713884,0.777604,3390.816560,OPTIMAL,745,true,true
problems/3_5/1_1767711946895.json,5,3,DISTANCE,1986.234824,1337.362086,0.673315,1986.234824,OPTIMAL,1607,true,true
problems/3_5/1_1767711946895.json,5,3,PRICE,3772.797214,2247.863277,0.595808,3772.797214,OPTIMAL,1169,true,true
problems/3_5/2_1767711946895.json,5,3,DISTANCE,2886.321348,1735.444315,0.601265,2886.321348,OPTIMAL,1642,true,true
problems/3_5/2_1767711946895.json,5,3,PRICE,4935.543577,3176.007911,0.643497,4935.543577,OPTIMAL,1051,true,true
problems/3_5/3_1767711946895.json,5,3,DISTANCE,4738.107402,2491.051842,0.525748,4738.107402,OPTIMAL,4657,true,true
problems/3_5/3_1767711946895.json,5,3,PRICE,6089.443167,3260.115282,0.535372,6089.443167,OPTIMAL,1761,true,true
problems/3_5/4_1767711946895.json,5,3,DISTANCE,1357.388533,1068.502976,0.787175,1357.388533,OPTIMAL,571,true,true
problems/3_5/4_1767711946895.json,5,3,PRICE,2174.310790,1551.763279,0.713681,2174.310790,OPTIMAL,1059,true,true
problems/3_5/5_1767711946895.json,5,3,DISTANCE,2009.891527,1443.325399,0.718111,2009.891527,OPTIMAL,83,true,true
problems/3_5/5_1767711946895.json,5,3,PRICE,3202.826554,2721.505276,0.849720,3202.826554,OPTIMAL,49,true,true
problems/3_5/6_1767711946895.json,5,3,DISTANCE,1922.491613,1392.013562,0.724067,1922.491613,OPTIMAL,411,true,true
problems/3_5/6_1767711946895.json,5,3,PRICE,2882.158374,2004.563960,0.695508,2882.158374,OPTIMAL,640,true,true
problems/3_5/7_1767711946895.json,5,3,DISTANCE,4106.840848,2790.593720,0.679499,4106.840848,OPTIMAL,3064,true,true
problems/3_5/7_1767711946895.json,5,3,PRICE,4291.039597,3396.595839,0.791555,4291.039597,OPTIMAL,625,true,true
problems/3_5/8_1767711946895.json,5,3,DISTANCE,1849.132077,1397.142002,0.755566,1849.132077,OPTIMAL,122,true,true
problems/3_5/8_1767711946895.json,5,3,PRICE,2543.402814,1743.528736,0.685510,2543.402814,OPTIMAL,645,true,true
problems/3_5/9_1767711946895.json,5,3,DISTANCE,2916.445198,2261.935434,0.775580,2916.445198,OPTIMAL,1697,true,true
problems/3_5/9_1767711946895.json,5,3,PRICE,3676.174149,2592.323014,0.705169,3676.174149,OPTIMAL,1187,true,true
problems/3_6/0_1767711946895.json,6,3,DISTANCE,1375.948403,895.078122,0.650517,1375.948403,OPTIMAL,3021,true,true
problems/3_6/0_1767711946895.json,6,3,PRICE,2308.965817,1488.540784,0.644679,2308.965817,OPTIMAL,3764,true,true
problems/3_6/1_1767711946895.json,6,3,DISTANCE,2570.928252,1642.733484,0.638965,2570.928252,OPTIMAL,4961,true,true
problems/3_6/1_1767711946895.json,6,3,PRICE,4667.764928,2946.162003,0.631172,4667.764928,OPTIMAL,1911,true,true
problems/3_6/2_1767711946895.json,6,3,DISTANCE,3309.840280,2436.615042,0.736173,3309.840280,OPTIMAL,1274,true,true
problems/3_6/2_1767711946895.json,6,3,PRICE,4201.128118,2991.301222,0.712023,4201.128118,OPTIMAL,501,true,true
problems/3_6/3_1767711946895.json,6,3,DISTANCE,2558.050770,2102.607326,0.821957,2558.050770,OPTIMAL,668,true,true
problems/3_6/3_1767711946895.json,6,3,PRICE,4303.754392,3006.888536,0.698666,4303.754392,OPTIMAL,1659,true,true
problems/3_6/4_1767711946895.json,6,3,DISTANCE,2813.670730,1865.407896,0.662980,2813.670730,OPTIMAL,4626,true,true
problems/3_6/4_1767711946895.json,6,3,PRICE,5816.169651,3864.931349,0.664515,5816.169651,OPTIMAL,3146,true,true
problems/3_6/5_1767711946895.json,6,3,DISTANCE,2560.622808,2219.785916,0.866893,2560.622808,OPTIMAL,421,true,true
problems/3_6/5_1767711946895.json,6,3,PRICE,5201.058425,4306.020146,0.827912,5201.058425,OPTIMAL,607,true,true
problems/3_6/6_1767711946895.json,6,3,DISTANCE,1498.154587,1001.517100,0.668501,1498.154587,OPTIMAL,1349,true,true
problems/3_6/6_1767711946895.json,6,3,PRICE,1965.934838,1172.685833,0.596503,1965.934838,OPTIMAL,1511,true,true
problems/3_6/7_1767711946895.json,6,3,DISTANCE,3064.118114,1745.092538,0.569525,3064.118114,OPTIMAL,32145,true,true
problems/3_6/7_1767711946895.json,6,3,PRICE,6707.381016,3845.007984,0.573250,6707.381016,OPTIMAL,19291,true,true
problems/3_6/8_1767711946895.json,6,3,DISTANCE,3900.541242,2438.906075,0.625274,3900.541242,OPTIMAL,45249,true,true
problems/3_6/8_1767711946895.json,6,3,PRICE,6407.332141,4006.940481,0.625368,6407.332141,OPTIMAL,34463,true,true
problems/3_6/9_1767711946895.json,6,3,DISTANCE,3607.724763,2189.326914,0.606844,3607.724763,OPTIMAL,19725,true,true
problems/3_6/9_1767711946895.json,6,3,PRICE,6022.604836,3693.628703,0.613294,6022.604836,OPTIMAL,4485,true,true
problems/3_7/0_1767711946895.json,7,3,DISTANCE,3030.823812,2177.617149,0.718490,3030.823812,OPTIMAL,4987,true,true
problems/3_7/0_1767711946895.json,7,3,PRICE,4736.737465,3773.474931,0.796640,4736.737465,OPTIMAL,756,true,true
problems/3_7/1_1767711946895.json,7,3,DISTANCE,2268.942621,1004.082455,0.442533,2268.942621,OPTIMAL,42968,true,true
problems/3_7/1_1767711946895.json,7,3,PRICE,3523.519663,1538.937167,0.436761,3523.519663,OPTIMAL,31905,true,true
problems/3_7/2_1767711946895.json,7,3,DISTANCE,4573.319295,2603.903825,0.569368,4573.319295,OPTIMAL,11365,true,true
problems/3_7/2_1767711946895.json,7,3,PRICE,8725.821604,5513.700004,0.631883,8725.821604,OPTIMAL,6436,true,true
problems/3_7/3_1767711946895.json,7,3,DISTANCE,1740.810598,1069.704676,0.614487,1746.669066,TIMEDOUT,60002,true,false
problems/3_7/3_1767711946895.json,7,3,PRICE,2522.604648,1593.070102,0.631518,2522.604648,OPTIMAL,37924,true,true
problems/3_7/4_1767711946895.json,7,3,DISTANCE,2601.903124,1779.794729,0.684036,2601.903124,OPTIMAL,7882,true,true
problems/3_7/4_1767711946895.json,7,3,PRICE,3645.669582,2539.654449,0.696622,3645.669582,OPTIMAL,6602,true,true
problems/3_7/5_1767711946895.json,7,3,DISTANCE,2691.194819,2264.006648,0.841264,2691.194819,OPTIMAL,405,true,true
problems/3_7/5_1767711946895.json,7,3,PRICE,3672.198847,2808.416829,0.764778,3672.198847,OPTIMAL,500,true,true
problems/3_7/6_1767711946895.json,7,3,DISTANCE,4813.389734,2704.872836,0.561948,4813.389734,TIMEDOUT,60002,true,true
problems/3_7/6_1767711946895.json,7,3,PRICE,6651.108889,3871.330023,0.582058,6654.895049,TIMEDOUT,60003,true,false
problems/3_7/7_1767711946895.json,7,3,DISTANCE,2384.515017,1223.146122,0.512954,2384.515017,OPTIMAL,4599,true,true
problems/3_7/7_1767711946895.json,7,3,PRICE,3550.478220,1753.657139,0.493921,3550.478220,OPTIMAL,5235,true,true
problems/3_7/8_1767711946895.json,7,3,DISTANCE,2236.150823,1347.913674,0.602783,2236.150823,OPTIMAL,8304,true,true
problems/3_7/8_1767711946895.json,7,3,PRICE,3624.405894,2370.901728,0.654149,3624.405894,OPTIMAL,17190,true,true
problems/3_7/9_1767711946895.json,7,3,DISTANCE,2951.442498,2176.323570,0.737376,2951.442498,OPTIMAL,39154,true,true
problems/3_7/9_1767711946895.json,7,3,PRICE,7896.299824,5523.834235,0.699547,7896.299824,OPTIMAL,53524,true,true
problems/4_1/0_1767711946895.json,1,4,DISTANCE,196.683026,75.116028,0.381914,196.683026,OPTIMAL,0,true,true
problems/4_1/0_1767711946895.json,1,4,PRICE,414.612803,82.363721,0.198652,414.612803,OPTIMAL,0,true,true
problems/4_1/1_1767711946895.json,1,4,DISTANCE,436.560134,274.411953,0.628578,436.560134,OPTIMAL,6,true,true
problems/4_1/1_1767711946895.json,1,4,PRICE,789.976620,392.777381,0.497201,789.976620,OPTIMAL,0,true,true
problems/4_1/2_1767711946895.json,1,4,DISTANCE,278.071250,278.071250,1.000000,278.071250,OPTIMAL,0,true,true
problems/4_1/2_1767711946895.json,1,4,PRICE,644.533667,553.945946,0.859452,644.533667,OPTIMAL,6,true,true
problems/4_1/3_1767711946895.json,1,4,DISTANCE,1236.039534,573.189496,0.463731,1236.039534,OPTIMAL,1,true,true
